user_id,product_id,score,interaction_type,order_id
U179,P026,5,purchase,ORD-091131
U158,P013,1,view,ORD-091132
U036,P018,2,wishlist,ORD-091133
U045,P009,5,purchase,ORD-091134
U089,P004,5,purchase,ORD-091135
U056,P038,2,wishlist,ORD-091136
U167,P004,1,view,ORD-091137
U060,P023,2,wishlist,ORD-091138
U200,P010,5,purchase,ORD-091139
U103,P025,3,cart,ORD-091140
U193,P032,5,purchase,ORD-091141
U139,P033,3,cart,ORD-091142
U048,P022,2,wishlist,ORD-091143
U062,P036,5,purchase,ORD-091144
U175,P024,3,cart,ORD-091145
U153,P023,2,wishlist,ORD-091146
U183,P026,5,purchase,ORD-091147
U170,P019,5,purchase,ORD-091148
U044,P023,2,wishlist,ORD-091149
U100,P038,2,wishlist,ORD-091150
U177,P016,5,purchase,ORD-091151
U200,P002,3,cart,ORD-091152
U042,P005,5,purchase,ORD-091153
U066,P008,2,wishlist,ORD-091154
U054,P034,5,purchase,ORD-091155
U186,P025,3,cart,ORD-091156
U190,P031,5,purchase,ORD-091157
U023,P031,2,wishlist,ORD-091158
U189,P031,5,purchase,ORD-091159
U074,P038,2,wishlist,ORD-091160
U150,P030,3,cart,ORD-091161
U165,P013,3,cart,ORD-091162
U073,P016,2,wishlist,ORD-091163
U123,P005,2,wishlist,ORD-091164
U041,P018,3,cart,ORD-091165
U092,P033,5,purchase,ORD-091166
U175,P018,3,cart,ORD-091167
U112,P028,1,view,ORD-091168
U013,P035,5,purchase,ORD-091169
U009,P004,5,purchase,ORD-091170
U126,P025,3,cart,ORD-091171
U061,P035,2,wishlist,ORD-091172
U175,P002,5,purchase,ORD-091173
U170,P016,1,view,ORD-091174
U112,P040,5,purchase,ORD-091175
U168,P003,5,purchase,ORD-091176
U039,P035,2,wishlist,ORD-091177
U049,P036,1,view,ORD-091178
U010,P026,5,purchase,ORD-091179
U077,P005,3,cart,ORD-091180
U149,P010,2,wishlist,ORD-091181
U094,P040,3,cart,ORD-091182
U146,P002,5,purchase,ORD-091183
U041,P033,5,purchase,ORD-091184
U190,P040,5,purchase,ORD-091185
U048,P038,5,purchase,ORD-091186
U043,P038,5,purchase,ORD-091187
U175,P035,2,wishlist,ORD-091188
U124,P028,2,wishlist,ORD-091189
U083,P004,5,purchase,ORD-091190
U171,P014,5,purchase,ORD-091191
U148,P004,2,wishlist,ORD-091192
U085,P012,5,purchase,ORD-091193
U031,P012,2,wishlist,ORD-091194
U118,P006,5,purchase,ORD-091195
U039,P034,5,purchase,ORD-091196
U192,P002,3,cart,ORD-091197
U103,P015,5,purchase,ORD-091198
U192,P010,5,purchase,ORD-091199
U020,P031,5,purchase,ORD-091200
U078,P032,5,purchase,ORD-091201
U186,P006,5,purchase,ORD-091202
U022,P037,5,purchase,ORD-091203
U131,P016,5,purchase,ORD-091204
U182,P034,5,purchase,ORD-091205
U197,P016,3,cart,ORD-091206
U141,P009,5,purchase,ORD-091207
U160,P029,1,view,ORD-091208
U008,P033,5,purchase,ORD-091209
U029,P013,5,purchase,ORD-091210
U165,P023,2,wishlist,ORD-091211
U078,P037,3,cart,ORD-091212
U129,P020,5,purchase,ORD-091213
U170,P033,5,purchase,ORD-091214
U081,P001,3,cart,ORD-091215
U160,P017,5,purchase,ORD-091216
U092,P039,3,cart,ORD-091217
U029,P034,1,view,ORD-091218
U050,P015,3,cart,ORD-091219
U169,P040,2,wishlist,ORD-091220
U022,P026,3,cart,ORD-091221
U088,P027,1,view,ORD-091222
U183,P029,1,view,ORD-091223
U045,P025,5,purchase,ORD-091224
U131,P015,5,purchase,ORD-091225
U167,P002,3,cart,ORD-091226
U139,P025,1,view,ORD-091227
U185,P011,3,cart,ORD-091228
U022,P027,2,wishlist,ORD-091229
U110,P035,5,purchase,ORD-091230
U174,P017,3,cart,ORD-091231
U184,P003,1,view,ORD-091232
U057,P030,5,purchase,ORD-091233
U037,P011,5,purchase,ORD-091234
U075,P025,5,purchase,ORD-091235
U031,P012,5,purchase,ORD-091236
U180,P016,5,purchase,ORD-091237
U164,P023,2,wishlist,ORD-091238
U064,P040,2,wishlist,ORD-091239
U053,P024,3,cart,ORD-091240
U065,P028,2,wishlist,ORD-091241
U031,P012,5,purchase,ORD-091242
U198,P021,3,cart,ORD-091243
U033,P003,3,cart,ORD-091244
U078,P026,5,purchase,ORD-091245
U087,P030,5,purchase,ORD-091246
U080,P014,5,purchase,ORD-091247
U060,P035,5,purchase,ORD-091248
U157,P020,1,view,ORD-091249
U027,P026,5,purchase,ORD-091250
U143,P002,1,view,ORD-091251
U175,P027,5,purchase,ORD-091252
U064,P010,3,cart,ORD-091253
U119,P025,3,cart,ORD-091254
U185,P029,1,view,ORD-091255
U175,P032,1,view,ORD-091256
U126,P040,5,purchase,ORD-091257
U191,P008,5,purchase,ORD-091258
U174,P039,3,cart,ORD-091259
U059,P028,5,purchase,ORD-091260
U172,P014,5,purchase,ORD-091261
U129,P031,1,view,ORD-091262
U074,P031,5,purchase,ORD-091263
U152,P013,5,purchase,ORD-091264
U079,P028,2,wishlist,ORD-091265
U074,P022,5,purchase,ORD-091266
U174,P040,5,purchase,ORD-091267
U180,P020,3,cart,ORD-091268
U155,P003,5,purchase,ORD-091269
U186,P026,5,purchase,ORD-091270
U179,P013,5,purchase,ORD-091271
U120,P038,3,cart,ORD-091272
U032,P033,5,purchase,ORD-091273
U054,P010,3,cart,ORD-091274
U173,P028,1,view,ORD-091275
U036,P033,1,view,ORD-091276
U114,P002,5,purchase,ORD-091277
U016,P032,3,cart,ORD-091278
U150,P018,3,cart,ORD-091279
U167,P038,5,purchase,ORD-091280
U100,P034,5,purchase,ORD-091281
U038,P008,3,cart,ORD-091282
U011,P037,5,purchase,ORD-091283
U061,P038,5,purchase,ORD-091284
U109,P027,3,cart,ORD-091285
U048,P023,2,wishlist,ORD-091286
U134,P039,3,cart,ORD-091287
U177,P034,5,purchase,ORD-091288
U145,P001,2,wishlist,ORD-091289
U180,P036,1,view,ORD-091290
U140,P035,3,cart,ORD-091291
U152,P012,5,purchase,ORD-091292
U198,P028,5,purchase,ORD-091293
U076,P040,5,purchase,ORD-091294
U095,P034,1,view,ORD-091295
U165,P040,3,cart,ORD-091296
U078,P022,5,purchase,ORD-091297
U024,P011,3,cart,ORD-091298
U175,P001,5,purchase,ORD-091299
U118,P024,5,purchase,ORD-091300
U169,P014,1,view,ORD-091301
U087,P038,3,cart,ORD-091302
U018,P023,5,purchase,ORD-091303
U047,P014,3,cart,ORD-091304
U007,P011,5,purchase,ORD-091305
U180,P023,5,purchase,ORD-091306
U041,P031,3,cart,ORD-091307
U009,P006,5,purchase,ORD-091308
U093,P014,5,purchase,ORD-091309
U015,P006,1,view,ORD-091310
U159,P019,2,wishlist,ORD-091311
U132,P035,5,purchase,ORD-091312
U083,P032,3,cart,ORD-091313
U185,P006,5,purchase,ORD-091314
U189,P030,2,wishlist,ORD-091315
U101,P002,5,purchase,ORD-091316
U030,P015,2,wishlist,ORD-091317
U185,P007,3,cart,ORD-091318
U126,P032,5,purchase,ORD-091319
U184,P011,1,view,ORD-091320
U166,P002,5,purchase,ORD-091321
U006,P034,3,cart,ORD-091322
U107,P026,5,purchase,ORD-091323
U125,P001,3,cart,ORD-091324
U103,P006,2,wishlist,ORD-091325
U129,P007,2,wishlist,ORD-091326
U033,P004,2,wishlist,ORD-091327
U146,P003,5,purchase,ORD-091328
U047,P036,5,purchase,ORD-091329
U153,P027,1,view,ORD-091330
U191,P034,1,view,ORD-091331
U101,P035,5,purchase,ORD-091332
U143,P024,5,purchase,ORD-091333
U167,P037,5,purchase,ORD-091334
U010,P031,2,wishlist,ORD-091335
U051,P024,5,purchase,ORD-091336
U149,P010,5,purchase,ORD-091337
U062,P008,5,purchase,ORD-091338
U130,P023,3,cart,ORD-091339
U088,P028,5,purchase,ORD-091340
U159,P003,1,view,ORD-091341
U069,P015,2,wishlist,ORD-091342
U152,P027,5,purchase,ORD-091343
U071,P038,3,cart,ORD-091344
U020,P040,3,cart,ORD-091345
U123,P002,5,purchase,ORD-091346
U075,P020,5,purchase,ORD-091347
U108,P013,5,purchase,ORD-091348
U006,P018,2,wishlist,ORD-091349
U190,P011,5,purchase,ORD-091350
U177,P002,3,cart,ORD-091351
U156,P001,2,wishlist,ORD-091352
U185,P025,5,purchase,ORD-091353
U119,P009,5,purchase,ORD-091354
U011,P022,5,purchase,ORD-091355
U157,P017,5,purchase,ORD-091356
U147,P039,5,purchase,ORD-091357
U049,P004,5,purchase,ORD-091358
U192,P037,5,purchase,ORD-091359
U049,P007,5,purchase,ORD-091360
U184,P026,5,purchase,ORD-091361
U176,P012,3,cart,ORD-091362
U111,P006,5,purchase,ORD-091363
U019,P011,5,purchase,ORD-091364
U031,P021,5,purchase,ORD-091365
U099,P016,3,cart,ORD-091366
U163,P036,5,purchase,ORD-091367
U177,P005,5,purchase,ORD-091368
U108,P005,5,purchase,ORD-091369
U095,P019,2,wishlist,ORD-091370
U113,P035,5,purchase,ORD-091371
U042,P030,1,view,ORD-091372
U134,P020,5,purchase,ORD-091373
U157,P029,3,cart,ORD-091374
U194,P026,2,wishlist,ORD-091375
U113,P021,1,view,ORD-091376
U160,P019,3,cart,ORD-091377
U019,P014,5,purchase,ORD-091378
U193,P014,1,view,ORD-091379
U026,P022,5,purchase,ORD-091380
U199,P012,5,purchase,ORD-091381
U040,P019,2,wishlist,ORD-091382
U196,P037,3,cart,ORD-091383
U059,P027,2,wishlist,ORD-091384
U031,P007,3,cart,ORD-091385
U155,P018,5,purchase,ORD-091386
U143,P016,5,purchase,ORD-091387
U064,P033,5,purchase,ORD-091388
U125,P011,1,view,ORD-091389
U011,P039,5,purchase,ORD-091390
U104,P007,3,cart,ORD-091391
U069,P039,5,purchase,ORD-091392
U197,P008,2,wishlist,ORD-091393
U081,P032,5,purchase,ORD-091394
U064,P006,1,view,ORD-091395
U098,P014,3,cart,ORD-091396
U064,P035,3,cart,ORD-091397
U185,P033,5,purchase,ORD-091398
U172,P002,2,wishlist,ORD-091399
U177,P005,5,purchase,ORD-091400
U111,P033,5,purchase,ORD-091401
U185,P002,3,cart,ORD-091402
U085,P034,2,wishlist,ORD-091403
U128,P013,5,purchase,ORD-091404
U172,P012,5,purchase,ORD-091405
U039,P031,5,purchase,ORD-091406
U169,P033,5,purchase,ORD-091407
U167,P038,1,view,ORD-091408
U115,P015,2,wishlist,ORD-091409
U095,P007,3,cart,ORD-091410
U124,P013,2,wishlist,ORD-091411
U184,P013,5,purchase,ORD-091412
U153,P024,5,purchase,ORD-091413
U092,P026,2,wishlist,ORD-091414
U056,P004,5,purchase,ORD-091415
U161,P020,3,cart,ORD-091416
U044,P039,5,purchase,ORD-091417
U076,P006,3,cart,ORD-091418
U184,P013,2,wishlist,ORD-091419
U186,P014,5,purchase,ORD-091420
U144,P035,2,wishlist,ORD-091421
U021,P004,5,purchase,ORD-091422
U100,P035,5,purchase,ORD-091423
U133,P021,2,wishlist,ORD-091424
U182,P039,2,wishlist,ORD-091425
U012,P024,3,cart,ORD-091426
U067,P038,1,view,ORD-091427
U063,P007,1,view,ORD-091428
U173,P007,3,cart,ORD-091429
U116,P014,3,cart,ORD-091430
U003,P021,2,wishlist,ORD-091431
U177,P038,5,purchase,ORD-091432
U077,P035,1,view,ORD-091433
U063,P002,5,purchase,ORD-091434
U077,P015,3,cart,ORD-091435
U048,P004,3,cart,ORD-091436
U164,P036,3,cart,ORD-091437
U194,P024,5,purchase,ORD-091438
U103,P017,5,purchase,ORD-091439
U043,P002,5,purchase,ORD-091440
U107,P027,3,cart,ORD-091441
U149,P027,5,purchase,ORD-091442
U179,P011,5,purchase,ORD-091443
U003,P009,1,view,ORD-091444
U058,P038,3,cart,ORD-091445
U083,P014,2,wishlist,ORD-091446
U190,P009,5,purchase,ORD-091447
U181,P002,3,cart,ORD-091448
U190,P007,5,purchase,ORD-091449
U047,P015,1,view,ORD-091450
U062,P018,2,wishlist,ORD-091451
U043,P024,3,cart,ORD-091452
U041,P022,5,purchase,ORD-091453
U049,P004,5,purchase,ORD-091454
U191,P028,3,cart,ORD-091455
U024,P027,5,purchase,ORD-091456
U025,P008,3,cart,ORD-091457
U171,P010,3,cart,ORD-091458
U044,P006,2,wishlist,ORD-091459
U123,P027,5,purchase,ORD-091460
U182,P035,2,wishlist,ORD-091461
U080,P004,5,purchase,ORD-091462
U034,P011,3,cart,ORD-091463
U195,P026,3,cart,ORD-091464
U189,P009,1,view,ORD-091465
U081,P006,5,purchase,ORD-091466
U003,P014,3,cart,ORD-091467
U085,P013,1,view,ORD-091468
U122,P025,3,cart,ORD-091469
U175,P026,3,cart,ORD-091470
U150,P014,5,purchase,ORD-091471
U039,P019,3,cart,ORD-091472
U161,P014,5,purchase,ORD-091473
U028,P003,1,view,ORD-091474
U023,P018,3,cart,ORD-091475
U176,P040,5,purchase,ORD-091476
U153,P038,1,view,ORD-091477
U072,P010,5,purchase,ORD-091478
U086,P018,5,purchase,ORD-091479
U176,P028,5,purchase,ORD-091480
U139,P023,1,view,ORD-091481
U166,P007,3,cart,ORD-091482
U034,P023,5,purchase,ORD-091483
U026,P032,3,cart,ORD-091484
U070,P032,3,cart,ORD-091485
U003,P020,5,purchase,ORD-091486
U047,P002,5,purchase,ORD-091487
U044,P023,2,wishlist,ORD-091488
U095,P009,5,purchase,ORD-091489
U159,P033,1,view,ORD-091490
U112,P015,5,purchase,ORD-091491
U188,P013,3,cart,ORD-091492
U166,P024,2,wishlist,ORD-091493
U164,P022,2,wishlist,ORD-091494
U067,P031,5,purchase,ORD-091495
U090,P010,2,wishlist,ORD-091496
U139,P028,5,purchase,ORD-091497
U087,P025,3,cart,ORD-091498
U048,P040,5,purchase,ORD-091499
U042,P026,3,cart,ORD-091500
U120,P014,5,purchase,ORD-091501
U059,P005,5,purchase,ORD-091502
U039,P032,3,cart,ORD-091503
U146,P003,5,purchase,ORD-091504
U015,P019,5,purchase,ORD-091505
U180,P002,3,cart,ORD-091506
U041,P030,5,purchase,ORD-091507
U147,P039,3,cart,ORD-091508
U113,P029,5,purchase,ORD-091509
U119,P001,3,cart,ORD-091510
U028,P037,5,purchase,ORD-091511
U019,P039,5,purchase,ORD-091512
U170,P038,2,wishlist,ORD-091513
U177,P031,5,purchase,ORD-091514
U046,P005,1,view,ORD-091515
U114,P010,5,purchase,ORD-091516
U075,P016,3,cart,ORD-091517
U123,P017,5,purchase,ORD-091518
U028,P034,5,purchase,ORD-091519
U071,P037,5,purchase,ORD-091520
U011,P003,3,cart,ORD-091521
U039,P023,5,purchase,ORD-091522
U091,P038,5,purchase,ORD-091523
U194,P021,3,cart,ORD-091524
U128,P022,5,purchase,ORD-091525
U116,P012,1,view,ORD-091526
U150,P013,3,cart,ORD-091527
U188,P010,3,cart,ORD-091528
U057,P004,2,wishlist,ORD-091529
U140,P020,3,cart,ORD-091530
U073,P001,5,purchase,ORD-091531
U084,P036,3,cart,ORD-091532
U028,P029,5,purchase,ORD-091533
U197,P014,5,purchase,ORD-091534
U121,P023,3,cart,ORD-091535
U092,P033,1,view,ORD-091536
U059,P004,5,purchase,ORD-091537
U159,P020,5,purchase,ORD-091538
U022,P033,3,cart,ORD-091539
U015,P033,1,view,ORD-091540
U016,P007,5,purchase,ORD-091541
U095,P010,5,purchase,ORD-091542
U199,P020,5,purchase,ORD-091543
U092,P019,5,purchase,ORD-091544
U125,P003,3,cart,ORD-091545
U184,P021,3,cart,ORD-091546
U094,P005,1,view,ORD-091547
U112,P006,5,purchase,ORD-091548
U163,P035,3,cart,ORD-091549
U047,P036,5,purchase,ORD-091550
U102,P040,3,cart,ORD-091551
U143,P020,3,cart,ORD-091552
U070,P010,2,wishlist,ORD-091553
U063,P017,5,purchase,ORD-091554
U026,P031,3,cart,ORD-091555
U049,P005,5,purchase,ORD-091556
U070,P017,1,view,ORD-091557
U168,P012,5,purchase,ORD-091558
U196,P022,5,purchase,ORD-091559
U020,P018,3,cart,ORD-091560
U091,P004,5,purchase,ORD-091561
U021,P040,3,cart,ORD-091562
U051,P012,5,purchase,ORD-091563
U177,P031,2,wishlist,ORD-091564
U047,P006,5,purchase,ORD-091565
U061,P026,3,cart,ORD-091566
U117,P036,3,cart,ORD-091567
U041,P008,5,purchase,ORD-091568
U192,P006,2,wishlist,ORD-091569
U096,P036,5,purchase,ORD-091570
U188,P010,5,purchase,ORD-091571
U047,P003,3,cart,ORD-091572
U051,P030,3,cart,ORD-091573
U043,P033,3,cart,ORD-091574
U040,P019,3,cart,ORD-091575
U098,P010,5,purchase,ORD-091576
U135,P005,5,purchase,ORD-091577
U024,P024,3,cart,ORD-091578
U003,P003,1,view,ORD-091579
U108,P024,5,purchase,ORD-091580
U108,P038,3,cart,ORD-091581
U101,P032,5,purchase,ORD-091582
U090,P030,3,cart,ORD-091583
U200,P001,1,view,ORD-091584
U134,P024,5,purchase,ORD-091585
U075,P036,5,purchase,ORD-091586
U200,P036,5,purchase,ORD-091587
U157,P031,2,wishlist,ORD-091588
U081,P020,3,cart,ORD-091589
U042,P002,3,cart,ORD-091590
U114,P022,5,purchase,ORD-091591
U108,P007,5,purchase,ORD-091592
U055,P017,5,purchase,ORD-091593
U162,P007,2,wishlist,ORD-091594
U144,P012,5,purchase,ORD-091595
U002,P018,5,purchase,ORD-091596
U196,P003,5,purchase,ORD-091597
U055,P036,5,purchase,ORD-091598
U018,P001,5,purchase,ORD-091599
U019,P040,2,wishlist,ORD-091600
U111,P018,2,wishlist,ORD-091601
U015,P020,3,cart,ORD-091602
U123,P008,2,wishlist,ORD-091603
U023,P029,3,cart,ORD-091604
U191,P018,3,cart,ORD-091605
U158,P006,5,purchase,ORD-091606
U014,P008,2,wishlist,ORD-091607
U053,P025,5,purchase,ORD-091608
U143,P016,3,cart,ORD-091609
U164,P011,5,purchase,ORD-091610
U076,P007,2,wishlist,ORD-091611
U038,P017,5,purchase,ORD-091612
U126,P034,3,cart,ORD-091613
U159,P014,3,cart,ORD-091614
U088,P016,1,view,ORD-091615
U199,P034,1,view,ORD-091616
U074,P031,5,purchase,ORD-091617
U050,P008,3,cart,ORD-091618
U079,P032,5,purchase,ORD-091619
U079,P033,5,purchase,ORD-091620
U149,P028,5,purchase,ORD-091621
U079,P033,5,purchase,ORD-091622
U093,P008,2,wishlist,ORD-091623
U006,P023,5,purchase,ORD-091624
U178,P002,3,cart,ORD-091625
U186,P010,2,wishlist,ORD-091626
U069,P007,3,cart,ORD-091627
U115,P015,5,purchase,ORD-091628
U114,P016,5,purchase,ORD-091629
U177,P007,5,purchase,ORD-091630
U145,P020,5,purchase,ORD-091631
U018,P035,2,wishlist,ORD-091632
U087,P024,5,purchase,ORD-091633
U165,P033,3,cart,ORD-091634
U122,P039,2,wishlist,ORD-091635
U187,P018,3,cart,ORD-091636
U080,P039,2,wishlist,ORD-091637
U119,P001,3,cart,ORD-091638
U131,P020,5,purchase,ORD-091639
U088,P029,5,purchase,ORD-091640
U051,P006,5,purchase,ORD-091641
U120,P002,3,cart,ORD-091642
U011,P031,2,wishlist,ORD-091643
U057,P015,3,cart,ORD-091644
U127,P025,3,cart,ORD-091645
U081,P035,3,cart,ORD-091646
U021,P037,1,view,ORD-091647
U081,P005,3,cart,ORD-091648
U143,P012,3,cart,ORD-091649
U149,P029,5,purchase,ORD-091650
U015,P022,5,purchase,ORD-091651
U047,P026,1,view,ORD-091652
U154,P006,3,cart,ORD-091653
U083,P030,3,cart,ORD-091654
U146,P032,5,purchase,ORD-091655
U106,P006,5,purchase,ORD-091656
U128,P023,2,wishlist,ORD-091657
U140,P006,3,cart,ORD-091658
U023,P013,2,wishlist,ORD-091659
U192,P013,2,wishlist,ORD-091660
U174,P012,3,cart,ORD-091661
U042,P006,3,cart,ORD-091662
U025,P011,3,cart,ORD-091663
U065,P003,3,cart,ORD-091664
U031,P013,5,purchase,ORD-091665
U156,P029,5,purchase,ORD-091666
U104,P016,5,purchase,ORD-091667
U102,P040,5,purchase,ORD-091668
U091,P020,3,cart,ORD-091669
U103,P013,5,purchase,ORD-091670
U020,P004,2,wishlist,ORD-091671
U004,P030,3,cart,ORD-091672
U098,P018,5,purchase,ORD-091673
U120,P019,5,purchase,ORD-091674
U191,P013,5,purchase,ORD-091675
U151,P003,5,purchase,ORD-091676
U180,P017,5,purchase,ORD-091677
U169,P006,2,wishlist,ORD-091678
U165,P018,2,wishlist,ORD-091679
U054,P017,1,view,ORD-091680
U034,P010,2,wishlist,ORD-091681
U113,P020,5,purchase,ORD-091682
U121,P022,5,purchase,ORD-091683
U001,P036,5,purchase,ORD-091684
U040,P007,5,purchase,ORD-091685
U188,P029,1,view,ORD-091686
U175,P028,5,purchase,ORD-091687
U023,P016,3,cart,ORD-091688
U025,P002,5,purchase,ORD-091689
U009,P002,2,wishlist,ORD-091690
U090,P001,5,purchase,ORD-091691
U175,P038,5,purchase,ORD-091692
U033,P002,2,wishlist,ORD-091693
U140,P020,1,view,ORD-091694
U175,P038,5,purchase,ORD-091695
U129,P031,1,view,ORD-091696
U156,P007,5,purchase,ORD-091697
U011,P036,5,purchase,ORD-091698
U170,P012,5,purchase,ORD-091699
U110,P025,5,purchase,ORD-091700
U053,P017,2,wishlist,ORD-091701
U114,P031,2,wishlist,ORD-091702
U142,P009,5,purchase,ORD-091703
U196,P004,3,cart,ORD-091704
U166,P028,3,cart,ORD-091705
U161,P022,2,wishlist,ORD-091706
U168,P001,3,cart,ORD-091707
U131,P036,1,view,ORD-091708
U190,P029,5,purchase,ORD-091709
U190,P019,3,cart,ORD-091710
U169,P005,2,wishlist,ORD-091711
U073,P035,5,purchase,ORD-091712
U095,P034,1,view,ORD-091713
U078,P010,5,purchase,ORD-091714
U020,P012,5,purchase,ORD-091715
U185,P022,5,purchase,ORD-091716
U177,P039,1,view,ORD-091717
U161,P026,5,purchase,ORD-091718
U077,P007,5,purchase,ORD-091719
U092,P025,5,purchase,ORD-091720
U005,P009,2,wishlist,ORD-091721
U130,P031,3,cart,ORD-091722
U152,P001,1,view,ORD-091723
U082,P023,3,cart,ORD-091724
U066,P035,3,cart,ORD-091725
U106,P022,5,purchase,ORD-091726
U011,P031,3,cart,ORD-091727
U171,P002,3,cart,ORD-091728
U069,P008,5,purchase,ORD-091729
U161,P022,3,cart,ORD-091730
U141,P019,3,cart,ORD-091731
U094,P040,5,purchase,ORD-091732
U134,P030,3,cart,ORD-091733
U027,P001,5,purchase,ORD-091734
U196,P005,1,view,ORD-091735
U101,P036,2,wishlist,ORD-091736
U139,P034,5,purchase,ORD-091737
U180,P030,5,purchase,ORD-091738
U012,P006,3,cart,ORD-091739
U158,P002,5,purchase,ORD-091740
U064,P018,3,cart,ORD-091741
U003,P008,5,purchase,ORD-091742
U060,P013,5,purchase,ORD-091743
U067,P018,3,cart,ORD-091744
U026,P039,5,purchase,ORD-091745
U098,P020,5,purchase,ORD-091746
U186,P011,3,cart,ORD-091747
U001,P037,1,view,ORD-091748
U182,P018,3,cart,ORD-091749
U062,P028,3,cart,ORD-091750
U157,P013,5,purchase,ORD-091751
U033,P040,2,wishlist,ORD-091752
U189,P011,1,view,ORD-091753
U006,P012,5,purchase,ORD-091754
U191,P032,3,cart,ORD-091755
U166,P027,5,purchase,ORD-091756
U082,P002,5,purchase,ORD-091757
U147,P005,5,purchase,ORD-091758
U099,P005,5,purchase,ORD-091759
U070,P024,5,purchase,ORD-091760
U170,P030,5,purchase,ORD-091761
U005,P034,5,purchase,ORD-091762
U094,P033,3,cart,ORD-091763
U026,P010,3,cart,ORD-091764
U054,P033,5,purchase,ORD-091765
U054,P012,5,purchase,ORD-091766
U043,P028,5,purchase,ORD-091767
U015,P021,2,wishlist,ORD-091768
U074,P012,2,wishlist,ORD-091769
U106,P009,5,purchase,ORD-091770
U061,P020,5,purchase,ORD-091771
U092,P015,3,cart,ORD-091772
U191,P015,3,cart,ORD-091773
U117,P021,5,purchase,ORD-091774
U103,P016,5,purchase,ORD-091775
U046,P030,2,wishlist,ORD-091776
U037,P004,3,cart,ORD-091777
U091,P002,5,purchase,ORD-091778
U007,P022,5,purchase,ORD-091779
U198,P034,3,cart,ORD-091780
U059,P037,2,wishlist,ORD-091781
U176,P034,1,view,ORD-091782
U141,P029,3,cart,ORD-091783
U087,P035,1,view,ORD-091784
U179,P033,2,wishlist,ORD-091785
U071,P016,3,cart,ORD-091786
U095,P001,3,cart,ORD-091787
U071,P014,3,cart,ORD-091788
U133,P034,5,purchase,ORD-091789
U084,P031,5,purchase,ORD-091790
U199,P008,3,cart,ORD-091791
U188,P023,5,purchase,ORD-091792
U196,P005,2,wishlist,ORD-091793
U004,P039,1,view,ORD-091794
U054,P025,2,wishlist,ORD-091795
U114,P028,2,wishlist,ORD-091796
U182,P008,3,cart,ORD-091797
U186,P004,5,purchase,ORD-091798
U190,P023,3,cart,ORD-091799
U128,P027,5,purchase,ORD-091800
U154,P004,5,purchase,ORD-091801
U073,P040,5,purchase,ORD-091802
U124,P004,1,view,ORD-091803
U193,P017,2,wishlist,ORD-091804
U046,P009,5,purchase,ORD-091805
U106,P028,5,purchase,ORD-091806
U122,P031,5,purchase,ORD-091807
U181,P029,5,purchase,ORD-091808
U135,P012,5,purchase,ORD-091809
U046,P020,2,wishlist,ORD-091810
U145,P026,5,purchase,ORD-091811
U104,P039,5,purchase,ORD-091812
U110,P035,5,purchase,ORD-091813
U198,P018,5,purchase,ORD-091814
U071,P036,5,purchase,ORD-091815
U061,P036,3,cart,ORD-091816
U152,P015,5,purchase,ORD-091817
U185,P031,3,cart,ORD-091818
U148,P018,5,purchase,ORD-091819
U193,P038,3,cart,ORD-091820
U166,P031,2,wishlist,ORD-091821
U102,P022,5,purchase,ORD-091822
U123,P027,5,purchase,ORD-091823
U119,P040,5,purchase,ORD-091824
U026,P014,3,cart,ORD-091825
U010,P004,5,purchase,ORD-091826
U118,P004,5,purchase,ORD-091827
U012,P010,1,view,ORD-091828
U136,P011,2,wishlist,ORD-091829
U058,P014,5,purchase,ORD-091830
U071,P039,3,cart,ORD-091831
U176,P028,1,view,ORD-091832
U114,P013,5,purchase,ORD-091833
U178,P026,5,purchase,ORD-091834
U085,P001,5,purchase,ORD-091835
U151,P005,2,wishlist,ORD-091836
U090,P034,5,purchase,ORD-091837
U055,P031,5,purchase,ORD-091838
U083,P010,5,purchase,ORD-091839
U002,P019,5,purchase,ORD-091840
U147,P029,3,cart,ORD-091841
U022,P001,5,purchase,ORD-091842
U082,P022,5,purchase,ORD-091843
U060,P018,2,wishlist,ORD-091844
U074,P013,3,cart,ORD-091845
U083,P021,2,wishlist,ORD-091846
U040,P009,2,wishlist,ORD-091847
U135,P018,5,purchase,ORD-091848
U049,P040,5,purchase,ORD-091849
U162,P002,1,view,ORD-091850
U132,P022,3,cart,ORD-091851
U029,P025,3,cart,ORD-091852
U013,P018,3,cart,ORD-091853
U031,P013,3,cart,ORD-091854
U088,P026,3,cart,ORD-091855
